10000,2216 14th st nw,Washington,DC,
10001,1432 florida ave nw,Washington,DC,
10002,1430 florida ave nw,Washington,DC,
10003,1428 florida ave nw,Washington,DC,
10004,1414 florida av nw,Washington,DC,
10005,1431 w st nw,Washington,DC,
10006,1433 w st nw,Washington,DC,
10007,1435 w st nw,Washington,DC,
10008,1436 florida av nw,Washington,DC,
10009,1426 florida av nw,Washington,DC,
10010,1424 florida av nw,Washington,DC,
10011,1418 florida av nw,Washington,DC,
10012,1441 w st nw,Washington,DC,
10013,1443 w st nw,Washington,DC,
10014,1445 w st nw,Washington,DC,
10015,1447 w st nw,Washington,DC,
10016,1453 w st nw,Washington,DC,
10017,1446 florida av nw,Washington,DC,
10018,1442 florida av nw,Washington,DC,
10019,1440 florida av nw,Washington,DC,
10020,1438 florida av nw,Washington,DC,
10021,1406 florida av nw,Washington,DC,
10022,1408 florida av nw,Washington,DC,
10023,1437 w st nw,Washington,DC,
10024,1434 florida av nw,Washington,DC,
10025,1407 w st nw  unit: 101,Washington,DC,
10026,1407 w st nw  unit: 102,Washington,DC,
10027,1407 w st nw  unit: 103,Washington,DC,
10028,1407 w st nw  unit: 104,Washington,DC,
10029,1407 w st nw  unit: 201,Washington,DC,
10030,1407 w st nw  unit: 202,Washington,DC,
10031,1407 w st nw  unit: 203,Washington,DC,
10032,1407 w st nw  unit: 301,Washington,DC,
10033,1407 w st nw  unit: 302,Washington,DC,
10034,1407 w st nw  unit: 303,Washington,DC,
10035,1407 w st nw  unit: 401,Washington,DC,
10036,1407 w st nw  unit: 402,Washington,DC,
10037,1407 w st nw p-1,Washington,DC,
10038,1407 w st nw p-2,Washington,DC,
10039,1407 w st nw p-3,Washington,DC,
10040,1407 w st nw p--4,Washington,DC,
10041,1407 w st nw p-5,Washington,DC,
10042,2100 14th st nw,Washington,DC,
10043,1440 w st nw,Washington,DC,
10044,1436 w st nw,Washington,DC,
10045,1430 w st nw,Washington,DC,
10046,2121 15th st nw,Washington,DC,
10047,2125 15th st nw,Washington,DC,
10048,2127 15th st nw,Washington,DC,
10049,2129 15th st nw,Washington,DC,
10050,2131 15th st nw,Washington,DC,
10051,2133 15th st nw,Washington,DC,
10052,1444 w st nw,Washington,DC,
10053,1413 v st nw,Washington,DC,
10054,1418 w st nw  unit: 101,Washington,DC,
10055,1418 w st nw  unit: 102,Washington,DC,
10056,1418 w st nw  unit: 103,Washington,DC,
10057,1418 w st nw  unit: 104,Washington,DC,
10058,1418 w st nw  unit: 105,Washington,DC,
10059,1418 w st nw  unit: 106,Washington,DC,
10060,1418 w st nw  unit: 201,Washington,DC,
10061,1418 w st nw  unit: 202,Washington,DC,
10062,1418 w st nw  unit: 203,Washington,DC,
10063,1418 w st nw  unit: 204,Washington,DC,
10064,1418 w st nw  unit: 205,Washington,DC,
10065,1418 w st nw  unit: 206,Washington,DC,
10066,1418 w st nw  unit: 301,Washington,DC,
10067,1418 w st nw  unit: 302,Washington,DC,
10068,1418 w st nw  unit: 303,Washington,DC,
10069,1418 w st nw  unit: 304,Washington,DC,
10070,1418 w st nw  unit: 305,Washington,DC,
10071,1418 w st nw  unit: 306,Washington,DC,
10072,1418 w st nw  unit: 401,Washington,DC,
10073,1418 w st nw  unit: 402,Washington,DC,
10074,1418 w st nw  unit: 403,Washington,DC,
10075,1418 w st nw  unit: 404,Washington,DC,
10076,1418 w st nw  unit: 405,Washington,DC,
10077,1418 w st nw  unit: 406,Washington,DC,
10078,1418 w st nw  unit: 501,Washington,DC,
10079,1418 w st nw  unit: 502,Washington,DC,
10080,1418 w st nw  unit: 503,Washington,DC,
10081,1418 w st nw  unit: 504,Washington,DC,
10082,1418 w st nw  unit: 505,Washington,DC,
10083,1418 w st nw  unit: 506,Washington,DC,
10084,1418 w st nw p-2,Washington,DC,
10085,2011 15th st nw,Washington,DC,
10086,u st nw,Washington,DC,
10087,1923 15th st nw,Washington,DC,
10088,1925 15th st nw,Washington,DC,
10089,1931 15th st nw,Washington,DC,
10090,1428 u st nw,Washington,DC,
10091,1420 u st nw,Washington,DC,
10092,1442 u st nw,Washington,DC,
10093,1407 - 1409 t st nw,Washington,DC,
10094,1401 t st nw,Washington,DC,
10095,1423 t st nw,Washington,DC,
10096,u st nw,Washington,DC,
10097,1432 u st nw,Washington,DC,
10098,1415 t st nw,Washington,DC,
10099,1438 u st nw,Washington,DC,
10100,1417 t st nw,Washington,DC,
10101,1417 t st nw,Washington,DC,
10102,1910 treto way nw,Washington,DC,
10103,1421 t st r nw,Washington,DC,
10104,1914-1926  14th st nw,Washington,DC,
10105,1421 t st nw  unit: 1,Washington,DC,
10106,1421 t st nw  unit: 2,Washington,DC,
10107,1421 t st nw  unit: 3,Washington,DC,
10108,1421 t st nw  unit: 4,Washington,DC,
10109,1421 t st nw  unit: 5,Washington,DC,
10110,1421 t st nw  unit: 6,Washington,DC,
10111,1421 t st nw  unit: 7,Washington,DC,
10112,1421 t st nw  unit: 8,Washington,DC,
10113,1421 t st nw  unit: 9,Washington,DC,
10114,1421 t st nw  unit: 10,Washington,DC,
10115,1421 t st nw  unit: 11,Washington,DC,
10116,1421 t st nw unit: p9,Washington,DC,
10117,1421 t st nw unit: p10,Washington,DC,
10118,1413 t st nw  unit: 101,Washington,DC,
10119,1413 t st nw  unit: 102,Washington,DC,
10120,1413 t st nw  unit: 103,Washington,DC,
10121,1413 t st nw  unit: 104,Washington,DC,
10122,1413 t st nw  unit: c3,Washington,DC,
10123,1413 t st nw  unit: 201,Washington,DC,
10124,1413 t st nw  unit: 202,Washington,DC,
10125,1413 t st nw  unit: 204,Washington,DC,
10126,1413 t st nw  unit: 205,Washington,DC,
10127,1413 t st nw  unit: 206,Washington,DC,
10128,1413 t st nw  unit: 301,Washington,DC,
10129,1413 t st nw  unit: 302,Washington,DC,
10130,1413 t st nw  unit: 303,Washington,DC,
10131,1413 t st nw  unit: 304,Washington,DC,
10132,1413 t st nw  unit: 306,Washington,DC,
10133,1413 t st nw  unit: 308,Washington,DC,
10134,1413 t st nw  unit: 401,Washington,DC,
10135,1413 t st nw  unit: 402,Washington,DC,
10136,1413 t st nw  unit: 404,Washington,DC,
10137,1413 t st nw  unit: 405,Washington,DC,
10138,1413 t st nw  unit: 406,Washington,DC,
10139,1413 t st nw  unit: 407,Washington,DC,
10140,1413 t st nw  unit: 408,Washington,DC,
10141,1413 t st nw  unit: 409,Washington,DC,
10142,1413 t st nw  unit: 305,Washington,DC,
10143,1413 t st nw  unit: 307,Washington,DC,
10144,1445 s st nw,Washington,DC,
10145,1447 s st nw,Washington,DC,
10146,1451 s st nw,Washington,DC,
10147,1453 s st nw,Washington,DC,
10148,1455 s st nw,Washington,DC,
10149,1457 s st nw,Washington,DC,
10150,1461 s st nw,Washington,DC,
10151,1441 swann st nw,Washington,DC,
10152,1417 swann st nw,Washington,DC,
10153,1419 swann st nw,Washington,DC,
10154,1421 swann st nw,Washington,DC,
10155,1425 swann st nw,Washington,DC,
10156,1427 swann st nw,Washington,DC,
10157,1429 swann st nw,Washington,DC,
10158,1431 swann st nw,Washington,DC,
10159,1817 15th st nw,Washington,DC,
10160,1813 15th st nw,Washington,DC,
10161,1841 15th st nw,Washington,DC,
10162,1466 t st nw,Washington,DC,
10163,1464 t st nw,Washington,DC,
10164,1462 t st nw,Washington,DC,
10165,1460 t st nw,Washington,DC,
10166,1458 t st nw,Washington,DC,
10167,1456 t st nw,Washington,DC,
10168,1454 t st nw,Washington,DC,
10169,1452 t st nw,Washington,DC,
10170,1450 t st nw,Washington,DC,
10171,1448 t st nw,Washington,DC,
10172,1446 t st nw,Washington,DC,
10173,1444 t st nw,Washington,DC,
10174,1442 t st nw,Washington,DC,
10175,1440 t st nw,Washington,DC,
10176,1438 t st nw,Washington,DC,
10177,1436 t st nw,Washington,DC,
10178,1434 t st nw,Washington,DC,
10179,1432 t st nw,Washington,DC,
10180,1430 t st nw,Washington,DC,
10181,1428 t st nw,Washington,DC,
10182,1426 t st nw,Washington,DC,
10183,1424 t st nw,Washington,DC,
10184,1422 t st nw,Washington,DC,
10185,1418 t st nw,Washington,DC,
10186,1416 t st nw,Washington,DC,
10187,1414 t st nw,Washington,DC,
10188,1412 t st nw,Washington,DC,
10189,1410 t st nw,Washington,DC,
10190,1461 swann st nw,Washington,DC,
10191,1459 swann st nw,Washington,DC,
10192,1457 swann st nw,Washington,DC,
10193,1455 swann st nw,Washington,DC,
10194,1453 swann st nw,Washington,DC,
10195,1451 swann st nw,Washington,DC,
10196,1445 swann st nw,Washington,DC,
10197,1448 swann st nw,Washington,DC,
10198,1444 swann st nw,Washington,DC,
10199,1442 swann st nw,Washington,DC,
10200,1436 swann st nw,Washington,DC,
10201,1434 swann st nw,Washington,DC,
10202,1432 swann st nw,Washington,DC,
10203,1428 swann st nw,Washington,DC,
10204,1424 swann st nw,Washington,DC,
10205,1422 swann st nw,Washington,DC,
10206,1420 swann st nw,Washington,DC,
10207,1418 swann st nw,Washington,DC,
10208,1414 swann st nw,Washington,DC,
10209,1412 swann st nw,Washington,DC,
10210,1408 swann st nw,Washington,DC,
10211,1406 swann st nw,Washington,DC,
10212,1415 s st nw,Washington,DC,
10213,1417 s st nw,Washington,DC,
10214,1419 s st nw,Washington,DC,
10215,1421 s st nw,Washington,DC,
10216,1423 s st nw,Washington,DC,
10217,1429 s st nw,Washington,DC,
10218,1427 s st nw,Washington,DC,
10219,1413-1415 swann st,Washington,DC,
10220,1401 s st nw,Washington,DC,
10221,s st nw,Washington,DC,
10222,s st nw,Washington,DC,
10223,s st nw,Washington,DC,
10224,s st nw,Washington,DC,
10225,1433 s st nw  unit: 1,Washington,DC,
10226,1433 s st nw  unit: 2,Washington,DC,
10227,1433 s st nw  unit: 3,Washington,DC,
10228,1433 s st nw unit: p1,Washington,DC,
10229,1433 s st nw unit: p2,Washington,DC,
10230,1443 s st nw  unit: 1,Washington,DC,
10231,1443 s st nw  unit: 2,Washington,DC,
10232,1439 s st nw  unit: 1,Washington,DC,
10233,1439 s st nw  unit: 2,Washington,DC,
10234,1441 s st nw  unit: 1,Washington,DC,
10235,1441 s st nw  unit: 2,Washington,DC,
10236,1437 s st nw  unit: 1,Washington,DC,
10237,1437 s st nw  unit: 2,Washington,DC,
10238,1406 t st nw  unit: 1,Washington,DC,
10239,1406 t st nw  unit: 2,Washington,DC,
10240,1406 t st nw  unit: 3,Washington,DC,
10241,1406 t st nw  unit: 4,Washington,DC,
10242,1406 t st nw  unit: 5,Washington,DC,
10243,1406 t st nw  unit: 6,Washington,DC,
10244,1406 t st nw p-1,Washington,DC,
10245,1406 t st nw p-2,Washington,DC,
10246,1406 t st nw p-3,Washington,DC,
10247,1402 swann st nw  unit: 1,Washington,DC,
10248,1402 swann st nw  unit: 2,Washington,DC,
10249,1402 swann st nw  unit: 3,Washington,DC,
10250,1402 swann st nw  unit: 4,Washington,DC,
10251,1402 swann st nw  unit: 5,Washington,DC,
10252,1402 swann st nw  unit: 6,Washington,DC,
10253,1402 swann st nw  unit: 7,Washington,DC,
10254,1402 swann st nw  unit: 8,Washington,DC,
10255,1447 swann st nw  unit: a,Washington,DC,
10256,1447 swann st nw  unit: b,Washington,DC,
10257,1447 swann st nw  unit: c,Washington,DC,
10258,1821 15th st nw  unit: 1,Washington,DC,
10259,1821 15th st nw  unit: 2,Washington,DC,
10260,1821 15th st nw  unit: 3,Washington,DC,
10261,1821 15th st nw  unit: 4,Washington,DC,
10262,1459  s st nw 2,Washington,DC,
10263,1459  s st nw p-1,Washington,DC,
10264,1459  s st nw p-2,Washington,DC,
10265,s st nw,Washington,DC,
10266,s st nw,Washington,DC,
10267,s st nw,Washington,DC,
10268,s st nw,Washington,DC,
10269,s st nw,Washington,DC,
10270,s st nw,Washington,DC,
10271,s st nw,Washington,DC,
10272,s st nw,Washington,DC,
10273,s st nw,Washington,DC,
10274,1435 r st nw,Washington,DC,
10275,1438 s st nw,Washington,DC,
10276,1436 s st nw,Washington,DC,
10277,1434 s st nw,Washington,DC,
10278,1432 s st nw,Washington,DC,
10279,1426 s st nw,Washington,DC,
10280,1424 s st nw,Washington,DC,
10281,1420 s st nw,Washington,DC,
10282,1408 s st nw,Washington,DC,
10283,1406 s st nw,Washington,DC,
10284,1404 s st nw,Washington,DC,
10285,1402 s st nw,Washington,DC,
10286,1738 14th st nw,Washington,DC,
10287,1726 14th st nw,Washington,DC,
10288,1720 14th st nw,Washington,DC,
10289,1712 14th st nw,Washington,DC,
10290,1444 s st nw,Washington,DC,
10291,1442 s st nw,Washington,DC,
10292,1712 johnson ave nw,Washington,DC,
10293,1708 johnson ave nw,Washington,DC,
10294,1427 r st nw,Washington,DC,
10295,1431 r st nw,Washington,DC,
10296,1728 14th st nw,Washington,DC,
10297,1734 14th st nw,Washington,DC,
10298,15th st nw,Washington,DC,
10299,r st nw,Washington,DC,
10300,1714 - 1716 14th st nw,Washington,DC,
10301,1713 15th st nw,Washington,DC,
10302,s st r nw,Washington,DC,
10303,1715 15th st nw  unit: e,Washington,DC,
10304,1715 15th st nw  unit: c,Washington,DC,
10305,1715 15th st nw  unit: d,Washington,DC,
10306,1715 15th st nw  unit: 5,Washington,DC,
10307,1715 15th st nw  unit: 6,Washington,DC,
10308,1715 15th st nw  unit: 7,Washington,DC,
10309,1715 15th st nw  unit: 9,Washington,DC,
10310,1715 15th st nw p-31,Washington,DC,
10311,1715 15th st nw p-32,Washington,DC,
10312,1715 15th st nw p-33,Washington,DC,
10313,1715 15th st nw ps-34,Washington,DC,
10314,1715 15th st nw p-35,Washington,DC,
10315,1715 15th st nw  unit: 30,Washington,DC,
10316,1715 15th st nw  unit: 29,Washington,DC,
10317,1715 15th st nw  unit: 101,Washington,DC,
10318,1715 15th st nw  unit: 102,Washington,DC,
10319,1715 15th st nw  unit: 103,Washington,DC,
10320,1715 15th st nw  unit: 104,Washington,DC,
10321,1715 15th st nw  unit: 201,Washington,DC,
10322,1715 15th st nw  unit: 202,Washington,DC,
10323,1715 15th st nw  unit: 203,Washington,DC,
10324,1715 15th st nw  unit: 204,Washington,DC,
