"52049","4836 albemarle st nw, Washington, DC, ","Match","Exact","4836 ALBEMARLE ST NW, WASHINGTON, DC, 20016","-77.09528,38.947903","76219503","L"
"52047","4830 butterworth pl nw, Washington, DC, ","Match","Exact","4830 BUTTERWORTH PL NW, WASHINGTON, DC, 20016","-77.09516,38.948795","76219501","L"
"52048","4840 albemarle st nw, Washington, DC, ","Match","Exact","4840 ALBEMARLE ST NW, WASHINGTON, DC, 20016","-77.09537,38.947903","76219503","L"
"52045","4831 albemarle st nw, Washington, DC, ","Match","Exact","4831 ALBEMARLE ST NW, WASHINGTON, DC, 20016","-77.09516,38.947914","76219503","R"
"52046","4812 butterworth pl nw, Washington, DC, ","Match","Exact","4812 BUTTERWORTH PL NW, WASHINGTON, DC, 20016","-77.09478,38.9488","76219501","L"
"52043","4847 albemarle st nw, Washington, DC, ","Match","Exact","4847 ALBEMARLE ST NW, WASHINGTON, DC, 20016","-77.09549,38.947914","76219503","R"
"52044","4834 butterworth pl nw, Washington, DC, ","Match","Exact","4834 BUTTERWORTH PL NW, WASHINGTON, DC, 20016","-77.09524,38.948795","76219501","L"
"52041","4510 48th st nw, Washington, DC, ","Match","Exact","4510 48TH ST NW, WASHINGTON, DC, 20016","-77.094345,38.94873","76219507","L"
"52042","4841 albemarle st nw, Washington, DC, ","Match","Exact","4841 ALBEMARLE ST NW, WASHINGTON, DC, 20016","-77.09537,38.947914","76219503","R"
"52040","4804 butterworth pl nw, Washington, DC, ","Match","Exact","4804 BUTTERWORTH PL NW, WASHINGTON, DC, 20016","-77.09462,38.948795","76219501","L"
"58893","3845 macomb st nw, Washington, DC, ","Match","Exact","3845 MACOMB ST NW, WASHINGTON, DC, 20016","-77.07584,38.933495","76237364","R"
"58892","3849 macomb st nw, Washington, DC, ","Match","Exact","3849 MACOMB ST NW, WASHINGTON, DC, 20016","-77.07592,38.933495","76237364","R"
"58891","3835 macomb st nw, Washington, DC, ","Match","Exact","3835 MACOMB ST NW, WASHINGTON, DC, 20016","-77.07564,38.933495","76237364","R"
