"20439","631 d st nw  unit: 935, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"22529","1425 4th st sw unit: p156, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"23658","460 l st nw g2-3, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"20436","631 d st nw  unit: 932, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"22528","1425 4th st sw unit: p155, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"23659","460 l st nw g2-4, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"20435","631 d st nw  unit: 931, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"22527","1425 4th st sw unit: p154, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"20438","631 d st nw  unit: 934, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"22526","1425 4th st sw unit: p153, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"20437","631 d st nw  unit: 933, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"22525","1425 4th st sw unit: p151, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"22524","1425 4th st sw unit: p150, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"20432","631 d st nw  unit: 927, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"23654","460 l st nw g1-226, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"25797","355 i st sw  unit: 120, Washington, DC, ","Match","Exact","355 I ST SW, WASHINGTON, DC, 20024","-77.016685,38.879288","76227004","R"
"22523","1425 4th st sw unit: p148, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"20431","631 d st nw  unit: 926, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"23655","460 l st nw g1-227, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"25798","355 i st sw  unit: 121, Washington, DC, ","Match","Exact","355 I ST SW, WASHINGTON, DC, 20024","-77.016685,38.879288","76227004","R"
"22522","1425 4th st sw unit: p147, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"20434","631 d st nw  unit: 930, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"23656","460 l st nw g2-1, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"25795","355 i st sw  unit: 118, Washington, DC, ","Match","Exact","355 I ST SW, WASHINGTON, DC, 20024","-77.016685,38.879288","76227004","R"
"25796","355 i st sw  unit: 119, Washington, DC, ","Match","Exact","355 I ST SW, WASHINGTON, DC, 20024","-77.016685,38.879288","76227004","R"
"23657","460 l st nw g1-2, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"20433","631 d st nw  unit: 929, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"22521","1425 4th st sw unit: p146, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"23650","460 l st nw g1-222, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"22520","1425 4th st sw unit: p144, Washington, DC, ","Match","Exact","1425 4TH ST SW, WASHINGTON, DC, 20024","-77.01756,38.872707","76227020","R"
"23651","460 l st nw g1-223, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"25799","355 i st sw  unit: 122, Washington, DC, ","Match","Exact","355 I ST SW, WASHINGTON, DC, 20024","-77.016685,38.879288","76227004","R"
"23652","460 l st nw g1-224, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"20430","631 d st nw  unit: 845, Washington, DC, ","Match","Exact","631 D ST NW, WASHINGTON, DC, 20004","-77.020584,38.8948","76226382","R"
"23653","460 l st nw g1-225, Washington, DC, ","Match","Exact","460 L ST NW, WASHINGTON, DC, 20001","-77.01781,38.90373","638666476","L"
"25790","355 i st sw  unit: 113, Washington, DC, ","Match","Exact","355 I ST SW, WASHINGTON, DC, 20024","-77.016685,38.879288","76227004","R"
"25794","355 i st sw  unit: 117, Washington, DC, ","Match","Exact","355 I ST SW, WASHINGTON, DC, 20024","-77.016685,38.879288","76227004","R"
