"85662","751 hobart pl nw, Washington, DC, ","Match","Exact","751 HOBART PL NW, WASHINGTON, DC, 20001","-77.023895,38.92754","76224187","R"
"89321","738 quebec pl nw, Washington, DC, ","Match","Exact","738 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.02246,38.93609","76224132","L"
"85661","749 hobart pl nw, Washington, DC, ","Match","Exact","749 HOBART PL NW, WASHINGTON, DC, 20001","-77.02387,38.927544","76224187","R"
"89320","740 quebec pl nw, Washington, DC, ","Match","Exact","740 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.02251,38.936077","76224132","L"
"85664","757 hobart pl nw, Washington, DC, ","Match","Exact","757 HOBART PL NW, WASHINGTON, DC, 20001","-77.02397,38.927536","76224187","R"
"89323","734 quebec pl nw, Washington, DC, ","Match","Exact","734 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.022354,38.936108","76224132","L"
"85663","753 hobart pl nw, Washington, DC, ","Match","Exact","753 HOBART PL NW, WASHINGTON, DC, 20001","-77.02392,38.92754","76224187","R"
"89322","736 quebec pl nw, Washington, DC, ","Match","Exact","736 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.02241,38.936096","76224132","L"
"89325","726 quebec pl nw, Washington, DC, ","Match","Exact","726 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.022156,38.936146","76224132","L"
"89324","730 quebec pl nw, Washington, DC, ","Match","Exact","730 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.022255,38.936127","76224132","L"
"85660","747 hobart pl nw, Washington, DC, ","Match","Exact","747 HOBART PL NW, WASHINGTON, DC, 20001","-77.02384,38.927547","76224187","R"
"89327","722 quebec pl nw, Washington, DC, ","Match","Exact","722 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.02206,38.936165","76224132","L"
"89326","724 quebec pl nw, Washington, DC, ","Match","Exact","724 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.0221,38.936157","76224132","L"
"89329","3638 warder st nw, Washington, DC, ","Match","Exact","3638 WARDER ST NW, WASHINGTON, DC, 20010","-77.021255,38.93619","76224133","L"
"86716","1225 shepherd st nw, Washington, DC, ","Match","Exact","1225 SHEPHERD ST NW, WASHINGTON, DC, 20011","-77.02814,38.939747","76223515","R"
"89328","720 quebec pl nw, Washington, DC, ","Match","Exact","720 QUEBEC PL NW, WASHINGTON, DC, 20010","-77.022,38.936176","76224132","L"
"86717","1227 shepherd st nw, Washington, DC, ","Match","Exact","1227 SHEPHERD ST NW, WASHINGTON, DC, 20011","-77.028175,38.939747","76223515","R"
"85669","769 hobart pl nw, Washington, DC, ","Match","Exact","769 HOBART PL NW, WASHINGTON, DC, 20001","-77.024124,38.92752","76224187","R"
"86714","1217 shepherd st nw, Washington, DC, ","Match","Exact","1217 SHEPHERD ST NW, WASHINGTON, DC, 20011","-77.02799,38.939747","76223515","R"
"86715","1219 shepherd st nw, Washington, DC, ","Match","Exact","1219 SHEPHERD ST NW, WASHINGTON, DC, 20011","-77.02803,38.939747","76223515","R"
"86712","1215 randolph st nw, Washington, DC, ","Match","Exact","1215 RANDOLPH ST NW, WASHINGTON, DC, 20011","-77.02926,38.938683","76223511","R"
"85666","761 hobart pl nw, Washington, DC, ","Match","Exact","761 HOBART PL NW, WASHINGTON, DC, 20001","-77.024025,38.92753","76224187","R"
"86713","4016 kansas av nw, Washington, DC, ","Match","Exact","4016 KANSAS AVE NW, WASHINGTON, DC, 20011","-77.02735,38.939976","76223518","L"
"85665","759 hobart pl nw, Washington, DC, ","Match","Exact","759 HOBART PL NW, WASHINGTON, DC, 20001","-77.023994,38.927532","76224187","R"
"85668","765 hobart pl nw, Washington, DC, ","Match","Exact","765 HOBART PL NW, WASHINGTON, DC, 20001","-77.02407,38.927525","76224187","R"
"86710","1227 randolph st nw, Washington, DC, ","Match","Exact","1227 RANDOLPH ST NW, WASHINGTON, DC, 20011","-77.029305,38.938683","76223511","R"
"85667","763 hobart pl nw, Washington, DC, ","Match","Exact","763 HOBART PL NW, WASHINGTON, DC, 20001","-77.02405,38.92753","76224187","R"
"86711","1229 randolph st nw, Washington, DC, ","Match","Exact","1229 RANDOLPH ST NW, WASHINGTON, DC, 20011","-77.02931,38.938683","76223511","R"
"86709","1225 randolph st nw, Washington, DC, ","Match","Exact","1225 RANDOLPH ST NW, WASHINGTON, DC, 20011","-77.0293,38.938683","76223511","R"
"86708","1223 randolph st nw, Washington, DC, ","Match","Exact","1223 RANDOLPH ST NW, WASHINGTON, DC, 20011","-77.02929,38.938683","76223511","R"
"86707","1221 randolph st nw, Washington, DC, ","Match","Exact","1221 RANDOLPH ST NW, WASHINGTON, DC, 20011","-77.02928,38.938683","76223511","R"
"85675","2913 sherman ave nw, Washington, DC, ","Match","Exact","2913 SHERMAN AVE NW, WASHINGTON, DC, 20001","-77.02602,38.927383","76224115","R"
"89334","3628 warder st nw, Washington, DC, ","Match","Exact","3628 WARDER ST NW, WASHINGTON, DC, 20010","-77.021225,38.93599","76224133","L"
"85674","779 hobart pl nw, Washington, DC, ","Match","Exact","779 HOBART PL NW, WASHINGTON, DC, 20001","-77.024254,38.92751","76224187","R"
"89333","3630 warder st nw, Washington, DC, ","Match","Exact","3630 WARDER ST NW, WASHINGTON, DC, 20010","-77.02123,38.936028","76224133","L"
"85673","777 hobart pl nw, Washington, DC, ","Match","Exact","777 HOBART PL NW, WASHINGTON, DC, 20001","-77.02422,38.927513","76224187","R"
"88200","834 madison st nw, Washington, DC, ","Match","Exact","834 MADISON ST NW, WASHINGTON, DC, 20011","-77.02478,38.958443","76223262","L"
"89332","3632 warder st nw, Washington, DC, ","Match","Exact","3632 WARDER ST NW, WASHINGTON, DC, 20010","-77.02123,38.93607","76224133","L"
"85672","775 hobart pl nw, Washington, DC, ","Match","Exact","775 HOBART PL NW, WASHINGTON, DC, 20001","-77.0242,38.927513","76224187","R"
"86720","4017 13th st nw, Washington, DC, ","Match","Exact","4017 13TH ST NW, WASHINGTON, DC, 20011","-77.0297,38.939972","76223509","R"
"88201","830 madison st nw, Washington, DC, ","Match","Exact","830 MADISON ST NW, WASHINGTON, DC, 20011","-77.02472,38.958443","76223262","L"
"89331","3634 warder st nw, Washington, DC, ","Match","Exact","3634 WARDER ST NW, WASHINGTON, DC, 20010","-77.02124,38.93611","76224133","L"
"85671","773 hobart pl nw, Washington, DC, ","Match","Exact","773 HOBART PL NW, WASHINGTON, DC, 20001","-77.02418,38.927517","76224187","R"
"88202","828 madison st nw, Washington, DC, ","Match","Exact","828 MADISON ST NW, WASHINGTON, DC, 20011","-77.02469,38.958443","76223262","L"
"89338","717 princeton pl nw, Washington, DC, ","Match","Exact","717 PRINCETON PL NW, WASHINGTON, DC, 20010","-77.021805,38.935524","76224134","R"
"85670","771 hobart pl nw, Washington, DC, ","Match","Exact","771 HOBART PL NW, WASHINGTON, DC, 20001","-77.02415,38.927517","76224187","R"
"88203","824 madison st nw, Washington, DC, ","Match","Exact","824 MADISON ST NW, WASHINGTON, DC, 20011","-77.02463,38.958447","76223262","L"
