"75594","1833 ingleside ter nw, Washington, DC, ","Match","Exact","1833 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04186,38.93497","76222566","R"
"71891","1824 kalorama rd nw, Washington, DC, ","Match","Exact","1824 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04335,38.919655","76223039","L"
"75595","1835 ingleside ter nw, Washington, DC, ","Match","Exact","1835 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04189,38.934982","76222566","R"
"71892","1832 kalorama rd nw, Washington, DC, ","Match","Exact","1832 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04382,38.919655","76223039","L"
"75592","1829 ingleside ter nw, Washington, DC, ","Match","Exact","1829 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04181,38.934944","76222566","R"
"75593","1831 ingleside ter nw, Washington, DC, ","Match","Exact","1831 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04183,38.934956","76222566","R"
"71890","1848 kalorama rd nw, Washington, DC, ","Match","Exact","1848 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04267,38.919655","76223039","L"
"75598","1841 ingleside ter nw, Washington, DC, ","Match","Exact","1841 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.041985,38.935017","76222566","R"
"75599","1845 ingleside ter nw, Washington, DC, ","Match","Exact","1845 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.042046,38.935036","76222566","R"
"75596","1837 ingleside ter nw, Washington, DC, ","Match","Exact","1837 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04192,38.934994","76222566","R"
"75597","1839 ingleside ter nw, Washington, DC, ","Match","Exact","1839 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.041954,38.935005","76222566","R"
"71899","1820 kalorama rd nw unit: ps1, Washington, DC, ","Match","Exact","1820 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04311,38.919655","76223039","L"
"71897","1820 kalorama rd nw  unit: 3, Washington, DC, ","Match","Exact","1820 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04311,38.919655","76223039","L"
"71898","1820 kalorama rd nw  unit: 4, Washington, DC, ","Match","Exact","1820 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04311,38.919655","76223039","L"
"71895","1820 kalorama rd nw  unit: 1, Washington, DC, ","Match","Exact","1820 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04311,38.919655","76223039","L"
"71896","1820 kalorama rd nw  unit: 2, Washington, DC, ","Match","Exact","1820 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04311,38.919655","76223039","L"
"71893","2222 18th st nw, Washington, DC, ","Match","Exact","2222 18TH ST NW, WASHINGTON, DC, 20009","-77.04169,38.91899","76223040","L"
"71894","1822 kalorama rd nw, Washington, DC, ","Match","Exact","1822 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04323,38.919655","76223039","L"
"75591","1827 ingleside ter nw, Washington, DC, ","Match","Exact","1827 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04178,38.93493","76222566","R"
"75590","1825 ingleside ter nw, Washington, DC, ","Match","Exact","1825 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.041756,38.934914","76222566","R"
"75581","3306 19th st nw, Washington, DC, ","Match","Exact","3306 19TH ST NW, WASHINGTON, DC, 20010","-77.0442,38.93368","76222571","L"
"75582","1895 ingleside ter nw, Washington, DC, ","Match","Exact","1895 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04287,38.93508","76222566","R"
"71880","1823 wyoming ave nw, Washington, DC, ","Match","Exact","1823 WYOMING AVE NW, WASHINGTON, DC, 20009","-77.04248,38.918747","76222736","R"
"75583","1899 ingleside ter nw, Washington, DC, ","Match","Exact","1899 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04293,38.93508","76222566","R"
"75584","1889 ingleside ter nw, Washington, DC, ","Match","Exact","1889 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04277,38.93508","76222566","R"
"71881","1825 wyoming ave nw, Washington, DC, ","Match","Exact","1825 WYOMING AVE NW, WASHINGTON, DC, 20009","-77.042534,38.918747","76222736","R"
"75585","1891 ingleside ter nw, Washington, DC, ","Match","Exact","1891 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.0428,38.93508","76222566","R"
"75586","1893 ingleside ter nw, Washington, DC, ","Match","Exact","1893 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.04283,38.93508","76222566","R"
"75587","1815 ingleside ter nw, Washington, DC, ","Match","Exact","1815 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.041626,38.934826","76222566","R"
"75588","1821 ingleside ter nw, Washington, DC, ","Match","Exact","1821 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.0417,38.93488","76222566","R"
"75589","1823 ingleside ter nw, Washington, DC, ","Match","Exact","1823 INGLESIDE TER NW, WASHINGTON, DC, 20010","-77.041725,38.9349","76222566","R"
"71886","1829 wyoming ave nw, Washington, DC, ","Match","Exact","1829 WYOMING AVE NW, WASHINGTON, DC, 20009","-77.04263,38.918747","76222736","R"
"71887","1831 wyoming ave nw, Washington, DC, ","Match","Exact","1831 WYOMING AVE NW, WASHINGTON, DC, 20009","-77.04269,38.918747","76222736","R"
"71888","1839 wyoming ave nw, Washington, DC, ","Match","Exact","1839 WYOMING AVE NW, WASHINGTON, DC, 20009","-77.042885,38.918747","76222736","R"
"71889","2218 - 2220 18th st nw, Washington, DC, ","No_Match"
"71882","1827 wyoming ave nw, Washington, DC, ","Match","Exact","1827 WYOMING AVE NW, WASHINGTON, DC, 20009","-77.04258,38.918747","76222736","R"
"71883","1852 kalorama rd nw, Washington, DC, ","Match","Exact","1852 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.043175,38.919655","76223039","L"
"71884","2216 18th st nw, Washington, DC, ","Match","Exact","2216 18TH ST NW, WASHINGTON, DC, 20009","-77.04169,38.918945","76223040","L"
"71885","1842 kalorama rd nw, Washington, DC, ","Match","Exact","1842 KALORAMA RD NW, WASHINGTON, DC, 20008","-77.04192,38.91965","76223039","L"
"71879","1821 wyoming ave nw, Washington, DC, ","Match","Exact","1821 WYOMING AVE NW, WASHINGTON, DC, 20009","-77.04243,38.918747","76222736","R"
