120000,6039 dix st ne,Washington,DC,
120001,6041 dix st ne,Washington,DC,
120002,6007 dix st ne,Washington,DC,
120003,0311 60th st ne,Washington,DC,
120004,320 61st st ne  unit: b1,Washington,DC,
120005,320 61st st ne  unit: b2,Washington,DC,
120006,320 61st st ne  unit: 101,Washington,DC,
120007,320 61st st ne  unit: 102,Washington,DC,
120008,320 61st st ne  unit: 201,Washington,DC,
120009,320 61st st ne  unit: 202,Washington,DC,
120010,320 61st st ne  unit: 301,Washington,DC,
120011,320 61st st ne  unit: 302,Washington,DC,
120012,clay st ne,Washington,DC,
120013,6105 dix st ne,Washington,DC,
120014,dix st ne,Washington,DC,
120015,6117 dix st ne,Washington,DC,
120016,6119 dix st ne,Washington,DC,
120017,324 62nd st ne,Washington,DC,
120018,0312 62nd st ne,Washington,DC,
120019,62nd st ne,Washington,DC,
120020,300 62nd st ne,Washington,DC,
120021,317 61st st ne,Washington,DC,
120022,315 61st st ne,Washington,DC,
120023,311 61st st ne,Washington,DC,
120024,309 61st st ne,Washington,DC,
120025,0328 62nd st ne,Washington,DC,
120026,0332 62nd st ne,Washington,DC,
120027,6121 dix st ne,Washington,DC,
120028,6111 dix st ne,Washington,DC,
120029,0316 62nd st ne,Washington,DC,
120030,6101 - 6103 dix st ne,Washington,DC,
120031,6200 clay st ne,Washington,DC,
120032,6200 clay st ne,Washington,DC,
120033,308 63rd st ne,Washington,DC,
120034,304 63rd st ne,Washington,DC,
120035,302 63rd st ne,Washington,DC,
120036,310 63rd st ne,Washington,DC,
120037,6220 - 6240 clay st ne,Washington,DC,
120038,312 63rd st ne,Washington,DC,
120039,356 eastern ave ne,Washington,DC,
120040,323 62nd st ne,Washington,DC,
120041,6201 dix st ne,Washington,DC,
120042,0354 eastern av ne,Washington,DC,
120043,0350 eastern av ne,Washington,DC,
120044,0326 63rd st ne,Washington,DC,
120045,6217 dix st ne,Washington,DC,
120046,346 eastern ave ne,Washington,DC,
120047,344 eastern ave ne,Washington,DC,
120048,338 eastern ave ne,Washington,DC,
120049,336 eastern ave ne,Washington,DC,
120050,332 eastern ave ne,Washington,DC,
120051,330 eastern ave ne,Washington,DC,
120052,324 eastern ave ne,Washington,DC,
120053,322 eastern ave ne,Washington,DC,
120054,318 eastern ave ne,Washington,DC,
120055,316 eastern ave ne,Washington,DC,
120056,314 eastern ave ne,Washington,DC,
120057,308 eastern ave ne,Washington,DC,
120058,304 eastern ave ne,Washington,DC,
120059,300 eastern ave ne,Washington,DC,
120060,6342 southern ave ne,Washington,DC,
120061,6340 southern ave ne,Washington,DC,
120062,6336 southern ave ne,Washington,DC,
120063,6334 southern ave ne,Washington,DC,
120064,6332 southern ave ne,Washington,DC,
120065,6328 southern ave ne,Washington,DC,
120066,6326 southern ave ne,Washington,DC,
120067,6322 southern ave ne,Washington,DC,
120068,6320 southern ave ne,Washington,DC,
120069,6318 southern ave ne,Washington,DC,
120070,6312 southern ave ne,Washington,DC,
120071,201 63rd st ne,Washington,DC,
120072,203 63rd st ne,Washington,DC,
120073,213 63rd st ne,Washington,DC,
120074,215 63rd st ne,Washington,DC,
120075,0221 - 0243 63rd st ne,Washington,DC,
120076,0301 - 0323 63rd st ne,Washington,DC,
120077,333 63rd st ne,Washington,DC,
120078,335 63rd st ne,Washington,DC,
120079,200 63rd st ne,Washington,DC,
120080,6220 - 6242 banks pl ne,Washington,DC,
120081,201 62nd st ne,Washington,DC,
120082,203 62nd st ne,Washington,DC,
120083,209 62nd st ne,Washington,DC,
120084,211 62nd st ne,Washington,DC,
120085,213 62nd st ne,Washington,DC,
120086,219 62nd st ne,Washington,DC,
120087,221 62nd st ne,Washington,DC,
120088,225 62nd st ne,Washington,DC,
120089,227 62nd st ne,Washington,DC,
120090,229 62nd st ne,Washington,DC,
120091,6221 - 6243 clay st ne,Washington,DC,
120092,228 63rd st ne,Washington,DC,
120093,226 63rd st ne,Washington,DC,
